js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
1,0,0.110231,6.12416,6.49595,-2.3434
1,0,0.110231,6.10892,6.48029,-2.34167
1,0,0.0961248,6.09364,6.46497,-2.34006
1,0,0.0961248,6.07847,6.45007,-2.33969
1,0,0.0961248,6.06356,6.43566,-2.34143
1,0,0.0961248,6.04913,6.42156,-2.34571
1,0,0.0961248,6.03493,6.40763,-2.35124
1,0,0.0961248,6.02029,6.39408,-2.35499
1,0,0.0961248,6.00459,6.38103,-2.35641
1,0,0.0961248,5.98784,6.36813,-2.35751
1,0,0.0442858,5.97021,6.35498,-2.35737
1,0,0.0442858,5.95306,6.34126,-2.35828
1,0,0.0442858,5.93582,6.3269,-2.35784
1,0,0.0442858,5.91812,6.31169,-2.35449
1,0,0.0442858,5.90015,6.296,-2.34946
1,0,0.0442858,5.88251,6.28001,-2.34462
1,0,0.0442858,5.86557,6.26372,-2.33951
1,0,0.194523,5.84951,6.24742,-2.33543
1,0,0.194523,5.83427,6.23053,-2.33011
1,0,0.194523,5.81982,6.21338,-2.32366
1,0,0.194523,5.80625,6.19655,-2.3179
1,0,0.194523,5.79323,6.18046,-2.31243
1,0,0.194523,5.78037,6.16483,-2.30634
1,0,0.194523,5.76777,6.14899,-2.29945
1,0,0.123046,5.75567,6.13255,-2.29151
1,0,0.123046,5.74411,6.11543,-2.28345
1,0,0.123046,5.73286,6.09784,-2.27608
1,0,0.123046,5.72155,6.07995,-2.26946
1,0,0.123046,5.71021,6.06162,-2.2666
1,0,0.123046,5.6985,6.04364,-2.26454
